order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD322746,ID4637139139,7/9/2019,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('iAssist Line', 1)]",17295,73.18,-37.8087999,144.9473196,25,13044.43,autumn,TRUE,0.4317,"great phone, bad android experience. great screen, battery life, size and weight. camera takes amazing close ups. android experience is bad, ui is too heavily customized for huawei applications.",TRUE
ORD420164,ID0775945877,1/29/2019,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",33450,83.76,-37.8061341,144.9594025,15,28516.26,Summer,TRUE,1.3063,"not unlocked this phone was not unlocked. i tried it on two different networks, when one finally said it was locked on to another network (couldn't tell me what carrier though). this was returned",FALSE
ORD281401,ID3213448194,4/5/2019,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",10305,52.51,-37.804995,144.9566268,25,7781.26,Autumn,FALSE,1.1988,hate this phone it over heats when being charged gets so hot i have to put it up so my child doesn't touch it. it will not stay charged. it freezes all the time. it cuts itself on and off. cuts me off in the middle of phone calls. its by far the worst phone i have ever had.,FALSE
ORD052150,ID0607606104,1/24/2019,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180,72.93,-37.8127385,144.9650912,0,16406.43,Summer,FALSE,0.7608,satisfied my phone arrived without a charger! well the packing was pretty much just bubble wrapped and the phone could have been damaged during shipping. the phone was in good condition.,TRUE
ORD238937,ID3394742110,8/2/2019,bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Lucent 330S', 1), ('iStream', 1)]",23730,65.1,-37.8069073,144.9492445,25,17862.6,Winter,FALSE,0.6698,"recomiendo la compra el redmi funciona perfecto como se describe en la venta solo la caja tiene una señal de maltrato por lo demás todo perfecto, es rapido, la batería dura bastante y no hay limitaciones en nada",TRUE
ORD311222,ID6167417977,1/9/2019,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",9995,57.62,-37.8120039,144.9704319,5,9552.87,Summer,FALSE,0.6076,too many advertisements to get through. a little tough to adjust to coming from the pear world.,FALSE
ORD463467,ID6126066495,11/14/2019,Bakers,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790,84.1,-37.8172742,145.0132878,10,4395.1,Spring,FALSE,1.1146,not fake i was confused i thought this was fake. turns out the 3g version is matte colored and the 2g is glossy,TRUE
ORD355743,ID0036822340,12/7/2019,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,61.08,-37.8209197,144.9578977,0,17651.08,Summer,TRUE,1.0569,"wifi wire was broke, wifi wire was broke, could not get it fixed so i had to buy a new phone from the cell companies",FALSE
ORD499470,ID0294619847,3/25/2019,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",13980,80.17,-37.8194584,144.9616502,0,14060.17,Autumn,TRUE,0.7014,be patient when we first got it.it was freezing up but snapped out of it works great now,TRUE
ORD067892,ID0579490936,2/24/2019,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",1960,91.16,-37.8151395,144.950441,5,27660.16,Summer,TRUE,0.4041,nice product looks good. i like it,TRUE
ORD366068,ID6125904523,2/2/2019,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 2), ('Olivia x460', 2)]",32660,78.92,-37.8067729,144.9628411,0,32738.92,Summer,FALSE,1.4422,"amazing i'm getting use to it right now, amazing phone",TRUE
ORD415510,ID0373656437,11/14/2019,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1), ('Universe Note', 1)]",14775,104.95,-37.812962,144.9314945,25,11186.2,Spring,TRUE,1.37,"the camera and the apps are awesome excelent phone, i'm very satisfied with it",TRUE
ORD410521,ID6167441050,12/23/2019,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,75.66,-37.8113418,144.9618468,10,13638.66,Summer,FALSE,0.8213,"works, but don't get in a hurry. for the price, it gets the job done. apps and functionality is great when it doesn't lag. can be extremely slow at times. camera is not very good. no lock screen, so that's a bummer.",TRUE
ORD104629,ID0561538826,11/19/2019,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 2)]",20900,90.94,-37.8043337,145.0090833,10,18900.94,Spring,TRUE,1.3716,alcon x 10 no lo recomiendo..........la pantalla táctil falla a cada rato y hay programas que no puedes cerrar y siri nada que resuelve,FALSE
ORD020539,ID0579405400,5/17/2019,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('iStream', 2)]",30290,65.3,-37.8206485,144.9589885,5,28840.8,Autumn,FALSE,0.9565,"i love this device i love this device, and received great customer service from josh. the s6 has astounding speed and crystal clear camera.",TRUE
ORD398703,ID0247012048,2/22/2019,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 2)]",27155,72.4,-37.8123656,144.9683329,0,27227.4,Summer,FALSE,0.7017,"four stars great phone, beautiful screen, it's worth the money",TRUE
ORD490435,ID0664378713,12/1/2019,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",21530,54.02,-37.8204759,144.9664452,0,21584.02,Summer,FALSE,0.3441,these guys are thieves the phone doesn't work. or was supposed to be a gift. turning it on it just freezes on the same screen. do not buy anything by from these thiefs.,FALSE
ORD344301,ID2236727849,2/3/2019,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",14500,53.23,-37.8099114,144.994597,10,13103.23,Summer,FALSE,0.0566,vieja ratera no me quiso pagar mi dinero pagué no le colplen nada kanga no por que mitieron esta bloqueado si neli pueden desbloquear para no recordarlo el celular es delo peor está persona no me quiso pagar mi dinero 123 mala persona no le coplen nada,FALSE
ORD420535,ID0393114984,4/11/2019,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,74.85,-37.8113222,145.0005072,25,15168.6,Spring,FALSE,0.4868,"better option than going to the store good phone , a little light but works fine. only bad thing is that doesn't have nfc , the rest works fine.",TRUE
ORD434951,ID4716795172,11/30/2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Toshika 750', 2), ('Olivia x460', 2)]",14130,79.09,-37.8188543,144.95329,15,12089.59,Spring,FALSE,0.879,holy sound quality batman! this thing jams. it's insanely helpful and just a nice gadget to have around.,TRUE
ORD253137,ID1492175321,2/2/2019,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",25020,86.61,-37.802723,144.9636447,0,25106.61,Summer,TRUE,1.8309,disappointed this phone would not activate with our provider. sent it back.,FALSE
ORD444824,ID1449285242,11/26/2019,Bakers,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 2)]",10260,79.58,-37.815989,144.9834349,15,8800.58,Spring,FALSE,1.2334,beat alcon best price for longest battery life. this is my second xt1080. i tried the alcon 6 plus and the battery life was half at best but the screen was easier to see in the sun which doesn't matter if the battery dies,TRUE
ORD261171,ID0257506568,8/23/2019,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,68.96,-37.7998004,144.9635101,5,6633.46,Winter,TRUE,2.0358,"very disappointed. very disapointed. phone arrived with damaged microphone. now i have to mail it back, wait for them to get it, wait for a refund, and then reorder. very disappointed.",FALSE
ORD472960,ID4283908180,8/15/2019,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 1), ('iStream', 1)]",9070,66.22,-37.8113705,145.0087543,25,6868.72,Winter,FALSE,1.199,love the size and sound. good product easy to operate.,TRUE
ORD016630,ID1492150950,10/11/2019,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",31580,99.03,144.9519095,-37.8141573,10,28521.03,Spring,TRUE,0.4566,five stars i think so good,TRUE
ORD239735,ID0248746741,11/5/2019,Bakers,"[('Lucent 330S', 2), ('pearTV', 2), ('iStream', 2), ('Thunder line', 1)]",17560,75.49,-37.8151829,144.9980124,25,28840.8,Spring,FALSE,0.627,perfect. could not tell the difference from a new one.,TRUE
ORD293608,ID0471341019,1/8/2019,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,72.47,-37.8038545,144.966467,10,6282.47,Winter,FALSE,1.6631,... supplier exceeded my expectations as the quality was even better than advertised and the phone go here quickly the supplier exceeded my expectations as the quality was even better than advertised and the phone go here quickly.,TRUE
ORD101406,ID0250480634,7/27/2019,Bakers,"[('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",16345,78.7,-37.8076298,145.0076639,10,8291.2,Winter,TRUE,1.1246,"olivia a157 gophone wonderful basic phone just for texting, sending and receiving phone calls. love this phone! good investment. can see using this phone for several years.",TRUE
ORD332502,ID0419481490,1/30/2019,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 2), ('Olivia x460', 2)]",10510,76.38,-37.8182368,144.9961532,5,10060.88,Summer,TRUE,0.9209,good battery love it so much,TRUE
ORD103679,ID0576830284,12/5/2019,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Alcon 10', 2)]",18630,85.05,-37.8202524,144.9854686,0,18715.05,Summer,FALSE,1.4118,locked phone only verizon can take it and i do not have verizon. sprint doesnt take it.,FALSE
ORD260564,ID0370750324,8/6/2019,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2)]",28070,75.65,-37.8145097,144.9882537,10,5187.65,Winter,TRUE,0.7931,"great product would buy again phone was ""like new"", very pleased with packaging and cosmetic condition. phones speaker gets feedback, also many unnecessary in phone apps that aren't able to uninstall.",TRUE
ORD165261,ID2190564626,8/7/2019,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Thunder line', 1)]",26390,62.95,-37.8161995,144.9640906,5,25133.45,Winter,FALSE,0.5492,"four stars great product, great service.",TRUE
ORD084430,ID0589425312,7/17/2019,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2390,67.45,-37.8094834,144.9727249,15,2098.95,Winter,TRUE,1.052,just wow! i can't believe how amazing this phone is! and just for 200 dollars?! this is the best phone i've ever bought! ^-^,TRUE
ORD197729,ID0248746682,4/19/2019,Bakers,"[('iAssist Line', 2), ('Universe Note', 2)]",15070,64.25,-37.8164807,144.9920155,5,10846.75,Autumn,TRUE,0.7753,"very bad received the equipment and never lit, i thought it came fully discharged and discarded with other chargers actually burnt wine team, plus it did not bring handsfree or a user's manual, i am very upset about the teasing after me to trust in you",FALSE
ORD141912,ID1463547065,9/11/2019,Bakers,"[('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",5135,106.37,-37.8188114,145.0052595,0,5241.37,Spring,TRUE,1.3193,awesome phone awesome phone. flagship features for budget phone price.,TRUE
ORD119712,ID4884445043,12/30/2019,Thompson,"[('Thunder line', 1), ('iStream', 1), ('iAssist Line', 1)]",4555,87.79,-37.8005849,144.9344349,25,3504.04,Summer,FALSE,1.7451,"absolute not a brand new one!!!!!!! firstly, the screen is loose and always dead, i buy it last year, almost 7months ago, i am just a international student who just arrive in the us, and i don't know how to complain it. in the past 6 months , i think just let it go. but recently, so many bugs and dead!!! i think this is not a brand new phone",FALSE
ORD485042,ID6167489406,2/7/2019,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('Alcon 10', 1)]",14320,76.44,-37.8095436,144.9595425,15,12248.44,Summer,FALSE,1.151,good price for the product. i purchased for my middle school son.,TRUE
ORD250951,ID3194806150,11/13/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('iStream', 1)]",31050,99.79,-37.8061582,144.9516719,5,3933.04,Spring,TRUE,0.8306,five stars great phone. used it for at least 4 years.,TRUE
ORD472660,ID0655124619,2/3/2019,Thompson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,73.93,-37.8064433,144.941667,10,13645.93,Summer,FALSE,0.8406,"amazing phone for sure i just got this phone for my 14th birthday. i am in love with it! the battery life is exceptional and the camera quality is very good. i love the layout, and the phone was very easy to set up. i recommend this phone for everyone! so worth the money and the wait :)",TRUE
ORD252782,ID0844484201,12/26/2019,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,74.7,-37.8204843,144.9493105,15,6067.2,Summer,FALSE,1.0658,five stars good price works well,TRUE
ORD464981,ID0312718905,4/18/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",20935,67.26,-37.8044309,144.9624253,15,17862.01,Autumn,TRUE,1.6327,"very good and seems brand new good deal, buyspry customers service is amazing and they really helpful.",TRUE
ORD064009,ID0301544535,4/21/2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1)]",17090,63.62,-37.8197253,144.9514006,5,16299.12,Autumn,TRUE,0.8726,one star does not work good.,FALSE
ORD239650,ID0306969488,12/8/2019,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",28940,65.59,-37.817994,144.9317665,15,24664.59,Summer,FALSE,1.5693,one star i didnt ever get this phone to work bruh.,FALSE
ORD217639,ID4723274546,12/17/2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 1)]",23030,78.22,-37.8081091,144.9749603,15,19653.72,Summer,FALSE,2.8494,five stars it's a great phone and i'm very happy! (:,TRUE
ORD029643,ID3001606054,12/13/2019,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",13570,70.58,-37.8182341,144.9474408,5,7781.26,Summer,FALSE,0.6199,looks like a brand new ipad literally good as new. it looks new and comes with a charger and charging cable. it comes in an excellent digico box and packaging. i have about 10 ipads in our house and this ipad is just as good.,TRUE
ORD483624,ID0233262639,5/27/2019,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('Thunder line', 2), ('iAssist Line', 1)]",28155,82.24,-37.8020574,144.9826137,0,24220.58,Autumn,TRUE,1.4187,love this! so many options!,TRUE
ORD038239,ID0591351083,3/25/2019,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 2)]",15070,66.93,-37.8212146,144.9559613,15,12876.43,Autumn,FALSE,1.2301,"super dope they actually sent me a better phone than i bought lol.i got j7 so i can't complain on that,the battery was weird at first they sent a new battery for me really quick and it seems too be working awesome!",FALSE
ORD404748,ID5002595073,11/6/2019,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Universe Note', 2)]",16765,84.86,144.9531778,-37.8123217,5,16011.61,Spring,TRUE,0.5387,"do not buy, this is obsolete verizon will not activate this phone because its 3g. can't find any carrier that will activate this phone. seller, online shopping won't allow return because 7 days past 30 day return window. its a useless phone with deceptive advertising",FALSE
ORD109671,ID6167441032,8/14/2019,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,68.42,-37.80935,144.9608341,5,8561.42,Autumn,FALSE,1.2658,"satisfied customer great phone, fair price, excellent shipping and handling",TRUE
ORD119840,ID0845692519,10/5/2019,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",17995,71.46,-37.819959,144.968404,25,13567.71,Spring,FALSE,0.1823,five stars i love it😍❤️,FALSE
ORD125445,ID5402876211,8/1/2019,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,77.76,-37.821025,144.9784257,15,2164.51,Winter,FALSE,0.8259,looks and operates like a million dollars love this phone. all the features u want,TRUE
ORD332165,ID1449266826,3/16/2019,Bakers,"[('iStream', 1), ('Thunder line', 1)]",19965,81.46,-37.8164736,144.9842325,25,1828.96,Autumn,TRUE,1.2065,no phone like this for this price for this price there isn't any phone like this out in market.,TRUE
ORD315191,ID0575381641,12/14/2019,nickolson,"[('iStream', 2), ('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2)]",22150,77.24,-37.820479,144.9827895,15,18904.74,Summer,FALSE,1.1829,"excellent phone, works well with at&t excellent phone, works well with at&t. this is irrelevant to the phone, but anyone that does not have a nano-sim needs to pay $5 to at&t to get a sim with the same number",TRUE
ORD217477,ID0579380060,7/26/2019,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,58.13,-37.8208079,144.9277856,15,1226.88,Winter,FALSE,1.9224,phone dead after 2 months...it knows it's hooked to charger. red led is on and battery shows on screen. it won't charge though.,FALSE
ORD396638,ID0746340945,6/18/2019,Bakers,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,75.27,-37.8049857,144.9956792,5,4473.77,Winter,TRUE,0.5591,"i love this phone i love this phone, it's nt slow, nor does it freezes . updated to 4.4.4 w/ no problems . i would most def recommend this",TRUE
ORD167308,ID3961293506,4/19/2019,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,67.87,-37.8077478,144.9629014,5,1521.37,Autumn,FALSE,1.3416,great product i live my phone,TRUE
ORD332155,ID0370477958,9/1/2019,thompson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,108.4,-37.8078416,145.0132089,10,1485.4,Spring,TRUE,1.5991,super recomendable me encanta es vastante bueno mejor compra,TRUE
ORD042575,ID0703557072,8/5/2019,thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 2)]",11260,79.39,-37.8072565,144.9578256,5,10776.39,Winter,TRUE,1.1218,amazing product literally nothing to dislike about this phone.,TRUE
ORD325211,ID1463547097,12/18/2019,Bakers,"[('pearTV', 1), ('iStream', 1)]",8535,96.39,-37.8189424,145.0023257,5,8204.64,Summer,TRUE,1.1751,"a great cellphone it is one of the best phones on the market but by not having the most up-to-date processor, it could be slightly smaller.",TRUE
ORD473360,ID4283908159,9/2/2019,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('pearTV', 2)]",26140,76.51,-37.8104784,144.9755071,5,24909.51,Spring,TRUE,1.0444,five stars a smooth modern design with a great camera make this phone a stunner.,TRUE
ORD341057,ID6282174121,1/4/2019,Nickolson,"[('Olivia x460', 2), ('pearTV', 1), ('Toshika 750', 2)]",25020,77.31,-37.8230512,144.9764732,5,16607.31,Summer,TRUE,0.7852,"bad experience i bought this phone a year ago, and now the sound is broken, and it’s broken when it doesn’t fall to the ground.",FALSE
ORD205110,ID2133731392,12/30/2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2)]",11260,52.52,-37.8146021,144.9465798,25,8497.52,Summer,FALSE,0.219,one star the phone was blocked,FALSE
ORD439699,ID4520380514,4/15/2019,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",8905,79.89,-37.8117459,144.9565632,25,6758.64,autumn,TRUE,0.8413,"otherwise i guess it's fine for the u never used it since it doesn't work in mexico, otherwise i guess it's fine for the u.s.",TRUE
ORD046069,ID2935358346,1/27/2019,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 1), ('Candle Inferno', 1)]",13285,85.21,-37.8271977,144.9939748,25,10048.96,Summer,FALSE,1.918,great sound for the size and the prize!! and of course....iassist!,TRUE
ORD415469,ID0588236837,5/3/2019,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 2), ('pearTV', 2)]",21045,64.11,144.9731851,-37.8111175,15,17952.36,Autumn,FALSE,0.8916,"gets better the more i use it this phone just gets better and better the more i use it. it doesn't come with a whole bunch of useless apps preinstalled, the camera is incredible, it has a great intuitive interface... love love love this phone!",TRUE
ORD208229,ID0107172439,6/6/2019,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",20940,74.46,-37.820682,144.9652872,15,17873.46,Winter,TRUE,0.4411,"good phone for the price good phone great deal for the price, but not perfect. if it had 16 gb of memory i would give it a better rating. the problem is alot of apps won't load on the memory card so they take up space on the phone.",FALSE
ORD333049,ID0634784120,6/17/2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1)]",30990,63.74,-37.8139739,144.9377565,25,23306.24,Winter,FALSE,0.8317,"great phone for the price awesome phone for the price, beautiful display, great camera, and audio. the fingerprint isn't great though and face scans its not as fast but if you are willing to live with that you can save a lot of money and still have a great phone.",TRUE
ORD304968,ID0594172806,1/17/2019,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,75.3,-37.8159881,144.9662227,15,5829.8,Summer,TRUE,2.0105,disappointed in phone disappointed in phone. cast and screen mirror does not work. speaker quality not so good. was really looking forward to having a toshika,FALSE
ORD202750,ID4312130691,3/9/2019,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,66.89,-37.8199018,144.9906932,25,3629.39,Autumn,FALSE,1.1727,"good value love it, only the camera is extremely disappointing. even for its price.",TRUE
ORD119485,ID0591431023,8/17/2019,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,72.9,-37.8173325,144.9673786,0,19118.04,Winter,TRUE,0.2372,great for audiobooks we got it for audio books from library and working well. very happy with it.,TRUE
ORD031090,ID2948774557,2/23/2019,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Candle Inferno', 2)]",2390,77.23,-37.8085701,144.9716575,0,2467.23,Summer,FALSE,1.1312,the google pixle 2xl is the best phone the google pixle 2xl has the fastest battery charger screen inch active ege to get the google assistant.,FALSE
ORD214959,ID3924911403,12/29/2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('pearTV', 2)]",18530,71.72,144.9656049,-37.8133042,5,17675.22,Summer,FALSE,0.6836,"love my new phone thank you thank you, reliable! fast shipping love my new phone",TRUE
ORD443494,ID0250480655,9/4/2019,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,86.27,-37.8108189,145.003222,15,7795.77,Spring,TRUE,0.7086,one star ridiculous price - why even try to sell it for 1500?,FALSE
ORD333932,ID1479928147,10/16/2019,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",22210,104.05,-37.8215784,144.9554098,5,21203.55,Spring,TRUE,1.2332,good value this phone is good for the value. only complaint i have is receiving and making calls. sometimes inexplicably this phone just won't do it.,TRUE
ORD042519,ID0441587747,3/21/2019,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 2)]",17570,80.2,144.9388715,-37.8141142,15,15014.7,Autumn,TRUE,0.7385,amazing value amazing tech at half the price of its competitors. unbelievable value for money,TRUE
ORD293877,ID4655129063,1/8/2019,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Universe Note', 1), ('iStream', 2)]",16750,74.16,-37.8095308,144.9478195,5,15986.66,Winter,TRUE,0.356,"great seller, great item bought this over 6 months ago and still works great with my ford sync. best flip phone out there for the ford sync hands down. can do call waiting, works off current phone book numbers in phone.",TRUE
ORD015955,ID1287239245,2019-19-08,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",31050,84.54,-37.798621,144.9673687,5,29582.04,Winter,TRUE,2.2317,"over all good condition, over all good condition,,,,,,,,,,must have been in a case much of its life due to being relatively free of scratches. runs well for am older phone and can hold its own to many newer phones costing much more money.. very happy with it so far....well see how it goes.",TRUE
ORD090395,ID1449431448,5/10/2019,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",21585,63.65,-37.8132502,144.9739417,0,17952.36,Autumn,FALSE,0.7093,best cost benefit ever it's been 2 months now with this cellphone and i just can say it's a piece of art 5/5.,TRUE
ORD096834,ID0448076960,3/3/2019,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",12805,71.47,-37.799995,144.9740232,5,12236.22,Autumn,FALSE,2.1075,speaker could be better qualty,TRUE
ORD024457,ID0245493801,11/14/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 2)]",17500,108.63,-37.8008617,144.9608163,15,14983.63,Spring,FALSE,1.7862,wonderful product at reasonable price all good.,TRUE
ORD366140,ID0767670317,10/6/2019,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,80.27,-37.8052437,144.9690899,5,16970.82,Spring,FALSE,1.4868,"son is satisfied with this phone this was ordered for my son, but he’s satisfied",TRUE
ORD095408,ID0373008417,10/22/2019,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('iStream', 2), ('Universe Note', 2)]",23785,92.93,-37.8019094,144.9812446,5,22688.68,Spring,TRUE,1.5244,did not work it took two weeks to get this phone. i spent two hours at sprint store only to find out that that phone could not be activated. sent it back.,FALSE
ORD432124,ID3106294934,5/9/2019,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,106.5,-37.8065033,144.9322127,25,11409,Spring,TRUE,1.4761,good value plenty of storage. nice phone for the price,TRUE
ORD423053,ID4419701255,10/28/2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 1)]",29760,84.72,-37.8018004,144.9635544,15,25380.72,winter,FALSE,1.8887,"great buy this phone works wonders, no problems at all",TRUE
ORD331278,ID1728560657,6/20/2019,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",16345,68.96,-37.822349,144.9394121,0,16413.96,Winter,FALSE,1.2702,good! i'll buy it again,TRUE
ORD103857,ID4853481708,4/19/2019,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",27890,67.43,-37.7994379,145.0036422,0,27957.43,Autumn,FALSE,1.3887,five stars good i like,TRUE
ORD248772,ID1985561684,6/14/2019,Nickolson,"[('pearTV', 1), ('Thunder line', 1), ('iStream', 2)]",8790,72.68,-37.8167146,144.9699771,15,7544.18,Winter,TRUE,0.2126,amazing best phone ever i got 2 for my sons and they work just awesomely so if you are looking at this phone i suggest you definitely buy it,TRUE
ORD384964,ID5402876166,8/31/2019,nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",11905,61.32,-37.8200557,144.9768385,25,8990.07,Winter,FALSE,0.6611,worked like new.  will do it again.,TRUE
ORD186500,ID4157118494,10/7/2019,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Thunder line', 1)]",21710,50.53,-37.8183509,144.9967469,5,20675.03,Winter,FALSE,0.9395,do not buy put phone on charge for 30 mins.... didnt even turn on. has no pen. very dissapointed. dont ever buy from this company,FALSE
ORD336872,ID4735688209,10/5/2019,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 2), ('pearTV', 2)]",15575,88.19,-37.8037127,144.9492979,0,15663.19,Spring,TRUE,1.0165,one star product was not working when arrive,FALSE
ORD107936,ID0304536850,8/12/2019,Bakers,"[('Candle Inferno', 2), ('iStream', 1)]",1010,69.29,-37.8252835,145.011873,0,1079.29,summer,TRUE,2.2444,nada se calienta mucho en la hora de uso,FALSE
ORD409714,ID1463620827,7/10/2019,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",10605,77.26,-37.8160042,144.9996541,25,8031.01,Winter,TRUE,0.7736,double check before buying phone arrived in great shape! very easy to set up. on day 2 of using it my battery was at 20% after 4 hours at work! has not been any better since either,TRUE
