location,date,total_cases,new_cases,total_deaths,new_deaths,gdp_per_capita,population
China,2020-06-11,84209.0,11.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-12,84216.0,7.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-13,84228.0,12.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-14,84288.0,60.0,4638.0,0.0,15308.712,1439323774.0
China,2020-15-06,84335.0,47.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-16,84378.0,43.0,4638.0,0.0,15308.712,1439323774.0
China,2020-17-06,84422.0,44.0,4638.0,0.0,15308.712,1439323774.0
China,2020-18-06,84458.0,36.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-19,84494.0,36.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-20,84524.0,30.0,4638.0,0.0,15308.712,1439323774.0
China,2020-06-21,84553.0,29.0,4639.0,1.0,15308.712,1439323774.0
China,2020-06-22,84572.0,19.0,4639.0,0.0,15308.712,1439323774.0
China,2020-23-06,84624.0,52.0,4639.0,0.0,15308.712,1439323774.0
China,2020-06-24,84653.0,29.0,4640.0,1.0,15308.712,1439323774.0
China,2020-25-06,84673.0,20.0,4640.0,0.0,15308.712,1439323774.0
China,2020-06-26,84701.0,28.0,4641.0,1.0,15308.712,1439323774.0
China,2020-06-27,84725.0,24.0,4641.0,0.0,15308.712,1439323774.0
China,2020-06-28,84743.0,18.0,4641.0,0.0,15308.712,1439323774.0
China,2020-06-29,84757.0,14.0,4641.0,0.0,15308.712,1439323774.0
China,2020-06-30,84780.0,23.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-01,84785.0,5.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-02,84816.0,31.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-03,84830.0,14.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-04,84839.0,9.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-05,84857.0,18.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-06,84871.0,14.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-07,84896.0,25.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-08,84917.0,21.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-09,84950.0,33.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-10,84996.0,46.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-11,85036.0,40.0,4641.0,0.0,15308.712,1439323774.0
China,2020-07-12,85071.0,35.0,4641.0,0.0,15308.712,1439323774.0
China,2020-13-07,85117.0,46.0,4641.0,0.0,15308.712,1439323774.0
China,2020-14-07,85172.0,55.0,4642.0,1.0,15308.712,1439323774.0
France,2019-12-31,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-01,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-02,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-03,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-04,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-05,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-06,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-07,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-08,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-09,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-10,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-11,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-12,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-13,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-14,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-15,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-16,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-17,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-18,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-19,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-20,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-21,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-22,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-23-01,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-24,0.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-25,3.0,3.0,0.0,0.0,38605.671,65273512.0
France,2020-26-01,3.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-27,3.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-28,3.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-01-29,4.0,1.0,0.0,0.0,38605.671,65273512.0
France,2020-30-01,5.0,1.0,0.0,0.0,38605.671,65273512.0
France,2020-01-31,6.0,1.0,0.0,0.0,38605.671,65273512.0
France,2020-02-01,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-02,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-03,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-04,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-05,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-06,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-07,6.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-08,11.0,5.0,0.0,0.0,38605.671,65273512.0
France,2020-02-09,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-10,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-11,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-12,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-13,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-14,11.0,0.0,0.0,0.0,38605.671,65273512.0
France,2020-02-15,11.0,0.0,1.0,1.0,38605.671,65273512.0
France,2020-02-16,11.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-17-02,12.0,1.0,1.0,0.0,38605.671,65273512.0
France,2020-02-18,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-19,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-20,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-21-02,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-22,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-23,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-24,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-25-02,12.0,0.0,1.0,0.0,38605.671,65273512.0
France,2020-02-26,14.0,2.0,1.0,0.0,38605.671,65273512.0
France,2020-02-27,17.0,3.0,2.0,1.0,38605.671,65273512.0
France,2020-02-28,38.0,21.0,2.0,0.0,38605.671,65273512.0
France,2020-29-02,57.0,19.0,2.0,0.0,38605.671,65273512.0
France,2020-03-01,100.0,43.0,2.0,0.0,38605.671,65273512.0
France,2020-03-02,130.0,30.0,2.0,0.0,38605.671,65273512.0
France,2020-03-03,178.0,48.0,3.0,1.0,38605.671,65273512.0
France,2020-03-04,212.0,34.0,4.0,1.0,38605.671,65273512.0
France,2020-03-05,285.0,73.0,4.0,0.0,38605.671,65273512.0
France,2020-03-06,423.0,138.0,7.0,3.0,38605.671,65273512.0
France,2020-03-07,613.0,190.0,9.0,2.0,38605.671,65273512.0
France,2020-03-08,716.0,103.0,10.0,1.0,38605.671,65273512.0
France,2020-03-09,1126.0,410.0,19.0,9.0,38605.671,65273512.0
France,2020-03-10,1412.0,286.0,30.0,11.0,38605.671,65273512.0
France,2020-03-11,1784.0,372.0,33.0,3.0,38605.671,65273512.0
France,2020-03-12,2281.0,497.0,48.0,15.0,38605.671,65273512.0
France,2020-03-13,2876.0,595.0,61.0,13.0,38605.671,65273512.0
France,2020-03-14,3661.0,785.0,79.0,18.0,38605.671,65273512.0
France,2020-03-15,4499.0,838.0,91.0,12.0,38605.671,65273512.0
France,2020-03-16,5423.0,924.0,127.0,36.0,38605.671,65273512.0
France,2020-03-17,6633.0,1210.0,148.0,21.0,38605.671,65273512.0
France,2020-03-18,7730.0,1097.0,175.0,27.0,38605.671,65273512.0
France,2020-03-19,9134.0,1404.0,244.0,69.0,38605.671,65273512.0
France,2020-20-03,10995.0,1861.0,372.0,128.0,38605.671,65273512.0
France,2020-03-21,12612.0,1617.0,450.0,78.0,38605.671,65273512.0
France,2020-03-22,14459.0,1847.0,562.0,112.0,38605.671,65273512.0
France,2020-03-23,16018.0,1559.0,674.0,112.0,38605.671,65273512.0
France,2020-24-03,19856.0,3838.0,860.0,186.0,38605.671,65273512.0
France,2020-03-25,22302.0,2446.0,1100.0,240.0,38605.671,65273512.0
France,2020-03-26,25233.0,2931.0,1331.0,231.0,38605.671,65273512.0
France,2020-03-27,29155.0,3922.0,1696.0,365.0,38605.671,65273512.0
France,2020-03-28,32964.0,3809.0,1995.0,299.0,38605.671,65273512.0
France,2020-03-29,37575.0,4611.0,2314.0,319.0,38605.671,65273512.0
France,2020-03-30,40174.0,2599.0,2606.0,292.0,38605.671,65273512.0
France,2020-31-03,44550.0,4376.0,3024.0,418.0,38605.671,65273512.0
France,2020-04-01,52128.0,7578.0,3523.0,499.0,38605.671,65273512.0
France,2020-04-02,56989.0,4861.0,4032.0,509.0,38605.671,65273512.0
France,2020-04-03,59105.0,2116.0,4503.0,471.0,38605.671,65273512.0
France,2020-04-04,64338.0,5233.0,6507.0,2004.0,38605.671,65273512.0
France,2020-04-05,68605.0,4267.0,7560.0,1053.0,38605.671,65273512.0
France,2020-04-06,70478.0,1873.0,8078.0,518.0,38605.671,65273512.0
France,2020-04-07,74390.0,3912.0,8911.0,833.0,38605.671,65273512.0
France,2020-04-08,78167.0,3777.0,10328.0,1417.0,38605.671,65273512.0
France,2020-04-09,82048.0,3881.0,10869.0,541.0,38605.671,65273512.0
France,2020-04-10,86334.0,4286.0,12210.0,1341.0,38605.671,65273512.0
France,2020-04-11,90676.0,4342.0,13197.0,987.0,38605.671,65273512.0
France,2020-04-12,93790.0,3114.0,13832.0,635.0,38605.671,65273512.0
France,2020-04-13,95403.0,1613.0,14393.0,561.0,38605.671,65273512.0
France,2020-04-14,98076.0,2673.0,14967.0,574.0,38605.671,65273512.0
France,2020-04-15,103573.0,5497.0,15729.0,,38605.671,65273512.0
France,2020-04-16,106206.0,2633.0,17167.0,1438.0,38605.671,65273512.0
France,2020-04-17,108847.0,2641.0,17920.0,753.0,38605.671,65273512.0
France,2020-04-18,109252.0,405.0,18681.0,761.0,38605.671,65273512.0
France,2020-04-19,111821.0,2569.0,19323.0,642.0,38605.671,65273512.0
France,2020-04-20,112606.0,785.0,19718.0,395.0,38605.671,65273512.0
France,2020-21-04,114657.0,2051.0,20265.0,547.0,38605.671,65273512.0
France,2020-04-22,117324.0,2667.0,20796.0,531.0,38605.671,65273512.0
France,2020-04-23,119151.0,1827.0,21340.0,544.0,38605.671,65273512.0
France,2020-24-04,120804.0,1653.0,21856.0,516.0,38605.671,65273512.0
France,2020-04-25,122577.0,1773.0,22245.0,389.0,38605.671,65273512.0
France,2020-04-26,124114.0,1537.0,22614.0,369.0,38605.671,65273512.0
France,2020-04-27,124575.0,461.0,22856.0,242.0,38605.671,65273512.0
France,2020-04-28,125770.0,1195.0,23293.0,437.0,38605.671,65273512.0
France,2020-04-29,126835.0,1065.0,23660.0,367.0,38605.671,65273512.0
France,2020-30-04,128442.0,1607.0,24087.0,427.0,38605.671,65273512.0
France,2020-05-01,129581.0,1139.0,24376.0,289.0,38605.671,65273512.0
France,2020-05-02,130185.0,604.0,24594.0,218.0,38605.671,65273512.0
France,2020-05-03,130979.0,794.0,24760.0,166.0,38605.671,65273512.0
France,2020-05-04,131287.0,308.0,24895.0,135.0,38605.671,65273512.0
France,2020-05-05,131863.0,576.0,25201.0,306.0,38605.671,65273512.0
France,2020-05-06,132967.0,1104.0,25531.0,330.0,38605.671,65273512.0
France,2020-05-07,137150.0,4183.0,25809.0,278.0,38605.671,65273512.0
France,2020-05-08,137779.0,629.0,25987.0,178.0,38605.671,65273512.0
France,2020-05-09,138421.0,642.0,26230.0,243.0,38605.671,65273512.0
France,2020-05-10,138854.0,433.0,26310.0,80.0,38605.671,65273512.0
France,2020-05-11,139063.0,209.0,26380.0,70.0,38605.671,65273512.0
France,2020-05-12,139519.0,456.0,26643.0,263.0,38605.671,65273512.0
France,2020-13-05,140227.0,708.0,26991.0,348.0,38605.671,65273512.0
France,2020-05-14,140734.0,507.0,27074.0,83.0,38605.671,65273512.0
France,2020-05-15,141356.0,622.0,27425.0,351.0,38605.671,65273512.0
France,2020-05-16,141919.0,563.0,27555.0,130.0,38605.671,65273512.0
France,2020-05-17,142291.0,372.0,27643.0,88.0,38605.671,65273512.0
France,2020-05-18,142411.0,120.0,27711.0,68.0,38605.671,65273512.0
France,2020-19-05,142903.0,492.0,27897.0,186.0,38605.671,65273512.0
France,2020-05-20,143427.0,524.0,28022.0,125.0,38605.671,65273512.0
France,2020-05-21,143845.0,418.0,28132.0,110.0,38605.671,65273512.0
France,2020-05-22,144163.0,318.0,28215.0,83.0,38605.671,65273512.0
France,2020-23-05,144566.0,403.0,28289.0,74.0,38605.671,65273512.0
France,2020-24-05,144806.0,240.0,28332.0,43.0,38605.671,65273512.0
France,2020-05-25,144921.0,115.0,28367.0,35.0,38605.671,65273512.0
France,2020-05-26,145279.0,358.0,28432.0,65.0,38605.671,65273512.0
France,2020-05-27,145555.0,276.0,28530.0,98.0,38605.671,65273512.0
France,2020-05-28,145746.0,191.0,28596.0,66.0,38605.671,65273512.0
France,2020-05-29,149071.0,3325.0,28662.0,66.0,38605.671,65273512.0
France,2020-05-30,149668.0,597.0,28714.0,52.0,38605.671,65273512.0
France,2020-05-31,151496.0,1828.0,28771.0,57.0,38605.671,65273512.0
France,2020-06-01,151753.0,257.0,28802.0,31.0,38605.671,65273512.0
France,2020-06-02,152091.0,338.0,28833.0,31.0,38605.671,65273512.0
France,2020-06-03,151325.0,-766.0,28940.0,107.0,38605.671,65273512.0
France,2020-06-04,151677.0,352.0,29021.0,81.0,38605.671,65273512.0
France,2020-06-05,152444.0,767.0,29065.0,44.0,38605.671,65273512.0
France,2020-06-06,153055.0,611.0,29111.0,46.0,38605.671,65273512.0
France,2020-06-07,153634.0,579.0,29142.0,31.0,38605.671,65273512.0
France,2020-06-08,153977.0,343.0,29155.0,13.0,38605.671,65273512.0
France,2020-06-09,154188.0,211.0,29209.0,54.0,38605.671,65273512.0
France,2020-06-10,154591.0,403.0,29296.0,87.0,38605.671,65273512.0
France,2020-06-11,155136.0,545.0,29319.0,23.0,38605.671,65273512.0
France,2020-06-12,155561.0,425.0,29346.0,27.0,38605.671,65273512.0
France,2020-06-13,156287.0,726.0,29374.0,28.0,38605.671,65273512.0
France,2020-06-14,156813.0,526.0,29398.0,24.0,38605.671,65273512.0
France,2020-06-15,157220.0,407.0,29407.0,9.0,38605.671,65273512.0
France,2020-16-06,157372.0,152.0,29436.0,29.0,38605.671,65273512.0
France,2020-06-17,157716.0,344.0,29547.0,111.0,38605.671,65273512.0
France,2020-18-06,158174.0,458.0,29575.0,28.0,38605.671,65273512.0
France,2020-06-19,158641.0,467.0,29603.0,28.0,38605.671,65273512.0
France,2020-06-20,159452.0,811.0,29617.0,14.0,38605.671,65273512.0
France,2020-21-06,160093.0,641.0,29633.0,16.0,38605.671,65273512.0
France,2020-06-22,160377.0,284.0,29640.0,7.0,38605.671,65273512.0
France,2020-06-23,160750.0,373.0,29663.0,23.0,38605.671,65273512.0
France,2020-06-24,161267.0,517.0,29720.0,57.0,38605.671,65273512.0
France,2020-06-25,161348.0,81.0,29731.0,11.0,38605.671,65273512.0
France,2020-06-26,161348.0,0.0,29752.0,21.0,38605.671,65273512.0
France,2020-06-27,162936.0,1588.0,29778.0,26.0,38605.671,65273512.0
France,2020-06-28,162936.0,0.0,29778.0,0.0,38605.671,65273512.0
France,2020-06-29,162936.0,0.0,29778.0,0.0,38605.671,65273512.0
France,2020-30-06,164260.0,1324.0,29813.0,35.0,38605.671,65273512.0
France,2020-07-01,164801.0,541.0,29843.0,30.0,38605.671,65273512.0
France,2020-07-02,165719.0,918.0,29861.0,18.0,38605.671,65273512.0
France,2020-07-03,166378.0,659.0,29875.0,14.0,38605.671,65273512.0
France,2020-07-04,166960.0,582.0,29893.0,18.0,38605.671,65273512.0
France,2020-07-05,166960.0,0.0,29893.0,0.0,38605.671,65273512.0
France,2020-07-06,166960.0,0.0,29893.0,0.0,38605.671,65273512.0
France,2020-07-07,168335.0,1375.0,29920.0,27.0,38605.671,65273512.0
France,2020-07-08,168810.0,475.0,29933.0,13.0,38605.671,65273512.0
France,2020-07-09,169473.0,663.0,29965.0,32.0,38605.671,65273512.0
France,2020-07-10,170094.0,621.0,29979.0,14.0,38605.671,65273512.0
France,2020-07-11,170752.0,658.0,30004.0,25.0,38605.671,65273512.0
France,2020-07-12,170752.0,0.0,30004.0,0.0,38605.671,65273512.0
France,2020-07-13,170752.0,0.0,30004.0,0.0,38605.671,65273512.0
France,2020-07-14,172377.0,1625.0,30029.0,25.0,38605.671,65273512.0
Iran,2019-12-31,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-02,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-03,0.0,0.0,0.0,0.0,19082.62,83992953.0
iran,2020-01-04,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-05,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-06,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-07,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-08,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-09,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-10,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-11,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-12,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-13-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-14,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-15,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-16-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-17,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-18-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-19,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-20,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-21-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-22,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-23,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-24,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-25,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-26-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-27,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-28,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-01-29,0.0,0.0,0.0,0.0,19082.62,83992953.0
iran,2020-01-30,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-31-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-01,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-02,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-03,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-04,0.0,0.0,0.0,0.0,19082.62,83992953.0
iran,2020-02-05,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-06,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-07,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-08,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-09,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-10,0.0,0.0,0.0,0.0,19082.62,83992953.0
iran,2020-02-11,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-12,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-13-02,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-14,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-15,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-16-02,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-17-02,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-18,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-19,0.0,0.0,0.0,0.0,19082.62,83992953.0
Iran,2020-02-20,2.0,2.0,2.0,2.0,19082.62,83992953.0
Iran,2020-02-21,5.0,3.0,2.0,0.0,19082.62,83992953.0
Iran,2020-02-22,18.0,13.0,4.0,2.0,19082.62,83992953.0
Iran,2020-02-23,28.0,10.0,5.0,1.0,19082.62,83992953.0
Iran,2020-02-24,43.0,15.0,8.0,3.0,19082.62,83992953.0
Iran,2020-25-02,61.0,18.0,12.0,4.0,19082.62,83992953.0
iran,2020-26-02,95.0,34.0,15.0,3.0,19082.62,83992953.0
Iran,2020-02-27,139.0,44.0,19.0,4.0,19082.62,83992953.0
Iran,2020-02-28,245.0,106.0,,7.0,19082.62,83992953.0
Iran,2020-02-29,388.0,143.0,34.0,8.0,19082.62,83992953.0
Iran,2020-03-01,593.0,205.0,43.0,9.0,19082.62,83992953.0
Iran,2020-03-02,978.0,385.0,54.0,11.0,19082.62,83992953.0
Iran,2020-03-03,1501.0,523.0,66.0,12.0,19082.62,83992953.0
Iran,2020-03-04,2336.0,835.0,77.0,11.0,19082.62,83992953.0
Iran,2020-03-05,2922.0,586.0,92.0,15.0,19082.62,83992953.0
Iran,2020-03-06,3513.0,591.0,107.0,15.0,19082.62,83992953.0
Iran,2020-03-07,4747.0,1234.0,124.0,17.0,19082.62,83992953.0
Iran,2020-03-08,5823.0,1076.0,145.0,21.0,19082.62,83992953.0
Iran,2020-03-09,6566.0,743.0,194.0,49.0,19082.62,83992953.0
Iran,2020-03-10,7161.0,595.0,237.0,43.0,19082.62,83992953.0
Iran,2020-03-11,8042.0,881.0,291.0,54.0,19082.62,83992953.0
Iran,2020-03-12,9000.0,958.0,354.0,63.0,19082.62,83992953.0
Iran,2020-03-13,10075.0,1075.0,429.0,75.0,19082.62,83992953.0
Iran,2020-03-14,11364.0,1289.0,514.0,85.0,19082.62,83992953.0
Iran,2020-03-15,12729.0,1365.0,611.0,97.0,19082.62,83992953.0
Iran,2020-16-03,13938.0,1209.0,724.0,113.0,19082.62,83992953.0
iran,2020-03-17,14991.0,1053.0,853.0,129.0,19082.62,83992953.0
Iran,2020-03-18,16169.0,1178.0,988.0,135.0,19082.62,83992953.0
Iran,2020-19-03,17361.0,1192.0,1135.0,147.0,19082.62,83992953.0
Iran,2020-03-20,18407.0,1046.0,1284.0,149.0,19082.62,83992953.0
Iran,2020-03-21,19644.0,1237.0,1433.0,149.0,19082.62,83992953.0
Iran,2020-03-22,20610.0,966.0,1556.0,123.0,19082.62,83992953.0
Iran,2020-23-03,21638.0,1028.0,1685.0,129.0,19082.62,83992953.0
Iran,2020-03-24,23049.0,1411.0,1812.0,127.0,19082.62,83992953.0
Iran,2020-03-25,24811.0,1762.0,1934.0,122.0,19082.62,83992953.0
Iran,2020-03-26,27017.0,2206.0,2077.0,143.0,19082.62,83992953.0
Iran,2020-03-27,29406.0,2389.0,2234.0,157.0,19082.62,83992953.0
Iran,2020-28-03,32332.0,2926.0,2378.0,144.0,19082.62,83992953.0
Iran,2020-03-29,35408.0,3076.0,,139.0,19082.62,83992953.0
Iran,2020-03-30,38309.0,2901.0,2640.0,123.0,19082.62,83992953.0
Iran,2020-03-31,41495.0,3186.0,2757.0,117.0,19082.62,83992953.0
Iran,2020-04-01,44606.0,3111.0,2898.0,141.0,19082.62,83992953.0
Iran,2020-04-02,47593.0,2987.0,3036.0,138.0,19082.62,83992953.0
Iran,2020-04-03,50468.0,2875.0,3160.0,124.0,19082.62,83992953.0
Iran,2020-04-04,50468.0,0.0,3160.0,0.0,19082.62,83992953.0
Iran,2020-04-05,55743.0,5275.0,3452.0,292.0,19082.62,83992953.0
Iran,2020-04-06,58226.0,2483.0,3603.0,151.0,19082.62,83992953.0
Iran,2020-04-07,60500.0,2274.0,3739.0,136.0,19082.62,83992953.0
Iran,2020-04-08,62589.0,2089.0,3872.0,133.0,19082.62,83992953.0
Iran,2020-04-09,64586.0,1997.0,3993.0,121.0,19082.62,83992953.0
Iran,2020-04-10,66220.0,1634.0,4110.0,117.0,19082.62,83992953.0
Iran,2020-04-11,68192.0,1972.0,4232.0,122.0,19082.62,83992953.0
Iran,2020-04-12,70029.0,1837.0,4357.0,125.0,19082.62,83992953.0
iran,2020-04-13,71686.0,1657.0,4474.0,117.0,19082.62,83992953.0
Iran,2020-04-14,73303.0,1617.0,4585.0,111.0,19082.62,83992953.0
Iran,2020-04-15,74877.0,1574.0,4683.0,98.0,19082.62,83992953.0
Iran,2020-04-16,76389.0,1512.0,4777.0,94.0,19082.62,83992953.0
Iran,2020-17-04,77995.0,1606.0,4869.0,92.0,19082.62,83992953.0
Iran,2020-04-18,79494.0,1499.0,4958.0,,19082.62,83992953.0
Iran,2020-04-19,80868.0,1374.0,5031.0,73.0,19082.62,83992953.0
Iran,2020-04-20,82211.0,1343.0,5118.0,87.0,19082.62,83992953.0
Iran,2020-21-04,83505.0,1294.0,5209.0,91.0,19082.62,83992953.0
Iran,2020-04-22,84802.0,1297.0,5297.0,88.0,19082.62,83992953.0
Iran,2020-04-23,85996.0,1194.0,5391.0,94.0,19082.62,83992953.0
Iran,2020-04-24,87026.0,1030.0,5481.0,90.0,19082.62,83992953.0
Iran,2020-04-25,88194.0,1168.0,5574.0,93.0,19082.62,83992953.0
Iran,2020-04-26,89328.0,1134.0,5650.0,76.0,19082.62,83992953.0
Iran,2020-27-04,90481.0,1153.0,5710.0,60.0,19082.62,83992953.0
Iran,2020-04-28,91472.0,991.0,5806.0,96.0,19082.62,83992953.0
Iran,2020-04-29,92584.0,1112.0,5877.0,71.0,19082.62,83992953.0
Iran,2020-04-30,93657.0,1073.0,5957.0,80.0,19082.62,83992953.0
Iran,2020-05-01,94640.0,983.0,6028.0,71.0,19082.62,83992953.0
Iran,2020-05-02,95646.0,1006.0,6091.0,63.0,19082.62,83992953.0
iran,2020-05-03,96448.0,802.0,6156.0,65.0,19082.62,83992953.0
Iran,2020-05-04,97424.0,976.0,6203.0,47.0,19082.62,83992953.0
Iran,2020-05-05,98647.0,1223.0,6277.0,74.0,19082.62,83992953.0
Iran,2020-05-06,99970.0,1323.0,6340.0,63.0,19082.62,83992953.0
Iran,2020-05-07,101650.0,1680.0,6418.0,78.0,19082.62,83992953.0
Iran,2020-05-08,103135.0,1485.0,6486.0,68.0,19082.62,83992953.0
Iran,2020-05-09,104691.0,1556.0,6541.0,55.0,19082.62,83992953.0
Iran,2020-05-10,106220.0,1529.0,6589.0,48.0,19082.62,83992953.0
Iran,2020-05-11,107603.0,1383.0,6640.0,51.0,19082.62,83992953.0
